slug,titulo,ano,tipo,qualidade,generos,download,meta_chars,title_chars
greice,Greice,2024,Filme,1080p,2,True,102,49
greyhound-na-mira-do-inimigo,Greyhound - Na Mira do Inimigo,2020,Filme,1080p,3,True,126,73
greyhound-na-mira-do-inimigo-2,Greyhound - Na Mira do Inimigo,2020,Filme,1080p,3,True,126,73
gringa,Gringa,2023,Filme,1080p,2,True,102,49
gritos-mortais,Gritos Mortais,2007,Filme,1080p,1,True,110,57
grosse-pointe-garden-society-1a-temporada,Grosse Pointe Garden Society 1ª Temporada,2025,Série,1080p,0,True,137,84
grotesquerie-1a-temporada,Grotesquerie 1ª Temporada,2024,Série,1080p,1,True,121,68
gravida-e-perseguida,Grávida e Perseguida,2020,Filme,1080p,1,True,116,63
guardiao-do-espelho,Guardião do Espelho,2025,Filme,1080p,1,True,115,62
guerra-2,Guerra 2,2025,Filme,1080p,3,True,104,51
guerra-civil,Guerra Civil,2024,Filme,1080p,3,True,108,55
guerra-contra-o-terror,Guerra Contra o Terror,2023,Filme,1080p,3,True,118,65
guerra-mundial-z,Guerra Mundial Z,2013,Filme,1080p,5,True,112,59
guerra-sem-regras,Guerra Sem Regras,2024,Filme,1080p,4,True,113,60
guerra-sob-a-terra,Guerra Sob a Terra,2021,Filme,1080p,3,True,114,61
guerra-ao-cartel,Guerra ao Cartel,2023,Filme,1080p,3,True,112,59
guerra-ao-trafico,Guerra ao Tráfico,2023,Filme,1080p,3,True,113,60
guerra-e-revolta,Guerra e Revolta,2024,Filme,1080p,3,True,112,59
guerreiras-do-ar,Guerreiras do Ar,2024,Filme,1080p,3,True,112,59
guerreiras-do-k-pop,Guerreiras do K-Pop,2025,Filme,1080p,3,True,115,62
guerreiros-do-basquete,Guerreiros do Basquete,2024,Filme,1080p,1,True,118,65
gump-2-aventura-em-dobro,Gump 2 - Aventura em Dobro,2024,Filme,1080p,2,True,122,69
gump-uma-licao-de-vida,Gump: Uma Lição de Vida,2021,Filme,1080p,3,True,119,66
haikyu-the-dumpster-battle-1a-temporada,HAIKYU!! The Dumpster Battle 1ª Temporada,2024,Série,1080p,0,True,137,84
hachiko-para-sempre,Hachiko: Para Sempre,2023,Filme,1080p,2,True,116,63
hacker-privacidade-violada,Hacker - Privacidade Violada,2020,Filme,1080p,1,True,124,71
haikyuu-a-batalha-do-lixao,Haikyuu!! A Batalha do Lixão,2024,Filme,1080p,2,True,124,71
hallow-road,Hallow Road,2025,Filme,1080p,3,True,107,54
hallow-road-caminho-sem-volta,Hallow Road: Caminho Sem Volta,2025,Filme,1080p,3,True,126,73
hamnet-a-vida-antes-de-hamlet,Hamnet: A Vida Antes de Hamlet,2025,Filme,1080p,3,True,126,73
han-solo-uma-historia-star-wars,Han Solo: Uma História Star Wars,2018,Filme,1080p,4,True,128,75
hardcore-no-submundo-do-sexo,Hardcore: No Submundo do Sexo,1979,Filme,1080p,3,True,125,72
harley-quinn-1a-temporada,Harley Quinn 1ª Temporada,2019,Série,1080p,0,True,121,68
harley-quinn-2a-temporada,Harley Quinn 2ª Temporada,2020,Série,1080p,0,True,121,68
harley-quinn-3a-temporada,Harley Quinn 3ª Temporada,2022,Série,1080p,0,True,121,68
harley-quinn-4a-temporada,Harley Quinn 4ª Temporada,2023,Série,1080p,0,True,121,68
arlequina-harley-quinn-5a-temporada,Arlequina (Harley Quinn) 5ª Temporada,2025,Série,1080p,0,True,133,80
harmony-as-cinco-frequencias,Harmony: As Cinco Frequências,2018,Filme,1080p,4,True,125,72
harold-e-o-lapis-magico,Harold e o Lápis Mágico,2024,Filme,1080p,4,True,119,66
harpia-presenca-maligna,Harpia: Presença Maligna,2025,Filme,1080p,1,True,120,67
harry-sally-feitos-um-para-o-outro,Harry & Sally: Feitos um para o Outro,1989,Filme,1080p,3,True,133,80
harry-potter-e-a-camara-secreta,Harry Potter e a Câmara Secreta,2002,Filme,1080p,3,True,127,74
harry-potter-e-a-ordem-da-fenix,Harry Potter e a Ordem da Fênix,2007,Filme,1080p,3,True,127,74
harry-potter-e-a-pedra-filosofal,Harry Potter e a Pedra Filosofal,2001,Filme,1080p,2,True,128,75
harry-potter-e-as-reliquias-da-morte-parte-1,Harry Potter e as Relíquias da Morte - Parte 1,2010,Filme,1080p,3,True,142,89
harry-potter-e-as-reliquias-da-morte-parte-2,Harry Potter e as Relíquias da Morte - Parte 2,2011,Filme,1080p,3,True,142,89
harry-potter-e-o-calice-de-fogo,Harry Potter e o Cálice de Fogo,2005,Filme,1080p,3,True,127,74
harry-potter-e-o-enigma-do-principe,Harry Potter e o Enigma do Príncipe,2009,Filme,1080p,3,True,131,78
harry-potter-e-o-prisioneiro-de-azkaban,Harry Potter e o Prisioneiro de Azkaban,2004,Filme,1080p,3,True,135,82
harry-potter-colecao-8-filmes,Harry Potter – Coleção 8 Filmes,2001,Filme,1080p,1,True,127,74
heart-eyes,Heart Eyes,2025,Filme,1080p,3,True,106,53
heartstopper-1a-temporada,Heartstopper 1ª Temporada,2022,Série,1080p,0,True,121,68
heartstopper-2a-temporada,Heartstopper 2ª Temporada,2023,Série,1080p,0,True,121,68
heartstopper-3a-temporada,Heartstopper 3ª Temporada,2024,Série,1080p,0,True,121,68
hedda,Hedda,2025,Filme,1080p,2,True,101,48
hell-house-a-origem,Hell House: A Origem,2023,Filme,1080p,2,True,116,63
hell-motel-1a-temporada,Hell Motel 1ª Temporada,2025,Série,1080p,0,True,119,66
hellboy,Hellboy,2004,Filme,1080p,3,True,103,50
hellboy-2,Hellboy,2019,Filme,1080p,4,True,103,50
hellboy-ii-o-exercito-dourado,Hellboy II - O Exército Dourado,2008,Filme,1080p,3,True,127,74
hellboy-e-o-homem-torto,Hellboy: e o Homem Torto,2024,Filme,1080p,3,True,120,67
hellfire,Hellfire,2026,Filme,1080p,2,True,104,51
hellraiser-colecao,Hellraiser: Coleção,1986,Filme,1080p,1,True,115,62
hell-s-paradise-1a-temporada,Hell's Paradise 1ª Temporada,2023,Série,1080p,0,True,124,71
hemet-ou-a-senhoria-nao-bebe-cha,"Hemet, ou a Senhoria Não Bebe Chá",2024,Filme,1080p,4,True,129,76
henry-klauss-mestres-da-magica,Henry & Klauss: Mestres da Mágica,2025,Filme,1080p,1,True,129,76
henry-danger-o-filme,Henry Danger: O Filme,2025,Filme,1080p,4,True,117,64
heranca-roubada,Herança Roubada,2024,Filme,1080p,2,True,111,58
herege,Herege,2024,Filme,1080p,2,True,102,49
herman,Herman,2025,Filme,1080p,3,True,102,49
heroi-por-encomenda,Herói por Encomenda,2023,Filme,1080p,2,True,115,62
herois-do-amanhecer,Heróis do Amanhecer,2024,Filme,1080p,3,True,115,62
hierarchy,Hierarchy,2024,Série,1080p,0,True,105,52
hierarquia-do-crime,Hierarquia do Crime,2025,Filme,1080p,3,True,115,62
high-ground-cerco-fechado,High Ground: Cerco Fechado,2025,Filme,1080p,3,True,122,69
hill-amor-pelo-jogo,Hill: Amor Pelo Jogo,2023,Filme,1080p,2,True,116,63
hill-amor-pelo-jogo-2,Hill: Amor pelo Jogo,2023,Filme,1080p,2,True,116,63
hipocondriaco,Hipocondríaco,2022,Filme,1080p,2,True,109,56
historia-de-amor-john-f-kennedy-jr-e-carolyn-bessette-1a-temporada,História de Amor: John F. Kennedy Jr. e Carolyn Bessette 1ª Temporada,2026,Série,1080p,0,True,158,112
historia-do-fascismo-1a-temporada,História do Fascismo 1ª Temporada,2025,Série,1080p,0,True,129,76
historias-cruzadas,Histórias Cruzadas,2011,Filme,1080p,1,True,114,61
historias-estranhas,Histórias Estranhas,2019,Filme,1080p,1,True,115,62
historias-estranhas-2,Histórias Estranhas 2,2024,Filme,1080p,2,True,117,64
historias-invisiveis,Histórias Invisíveis,2024,Filme,1080p,1,True,116,63
historias-do-coracao,Histórias do Coração,2022,Filme,1080p,1,True,116,63
hitler-e-o-nazismo-comeco-meio-e-fim,"Hitler e o Nazismo: Começo, Meio e Fim",2024,Série,1080p,0,True,134,81
hitman-assassino-47,Hitman: Assassino 47,2007,Filme,1080p,3,True,116,63
holland,Holland,2025,Filme,1080p,1,True,103,50
holler,Holler,2021,Filme,1080p,1,True,102,49
home-before-dark-1a-temporada,Home Before Dark 1ª Temporada,2020,Série,1080p,0,True,125,72
home-before-dark-2a-temporada,Home Before Dark 2ª Temporada,2021,Série,1080p,1,True,125,72
home-sweet-home-rebirth,Home Sweet Home: Rebirth,2025,Filme,1080p,3,True,120,67
homeland-seguranca-nacional-1a-temporada,Homeland - Segurança Nacional 1ª Temporada,2011,Série,1080p,0,True,138,85
homeland-seguranca-nacional-2a-temporada,Homeland - Segurança Nacional 2ª Temporada,2012,Série,1080p,0,True,138,85
homeland-seguranca-nacional-3a-temporada,Homeland - Segurança Nacional 3ª Temporada,2013,Série,1080p,0,True,138,85
homeland-seguranca-nacional-4a-temporada,Homeland - Segurança Nacional 4ª Temporada,2014,Série,1080p,0,True,138,85
homeland-seguranca-nacional-5a-temporada,Homeland - Segurança Nacional 5ª Temporada,2015,Série,1080p,0,True,138,85
homeland-seguranca-nacional-6a-temporada,Homeland - Segurança Nacional 6ª Temporada,2017,Série,1080p,0,True,138,85
homeland-seguranca-nacional-7a-temporada,Homeland - Segurança Nacional 7ª Temporada,2018,Série,1080p,0,True,138,85
homeland-seguranca-nacional-8a-temporada,Homeland - Segurança Nacional 8ª Temporada,2020,Série,1080p,0,True,138,85
homem-x-bebe-1a-temporada,Homem X Bebê 1ª Temporada,2025,Série,1080p,0,True,121,68
homem-com-h,Homem com H,2025,Filme,1080p,2,True,107,54
homem-pipa-ja-e-1a-temporada,Homem-Pipa: Já É! 1ª Temporada,2024,Série,1080p,0,True,126,73
homens-maus,Homens Maus,2023,Filme,1080p,2,True,107,54
homens-de-bem,Homens de Bem,2024,Filme,1080p,2,True,109,56
honey-nao,"Honey, Não!",2025,Filme,1080p,2,True,107,54
honor-society,Honor Society,2022,Filme,1080p,1,True,109,56
honra-ao-merito,Honra ao Mérito,2017,Filme,1080p,2,True,111,58
hora-do-massacre,Hora do Massacre,2024,Filme,1080p,3,True,112,59
horizon-uma-saga-americana-capitulo-1,Horizon: Uma Saga Americana - Capítulo 1,2024,Filme,1080p,2,True,136,83
hospedeira,Hospedeira,2025,Filme,1080p,1,True,106,53
hostis,Hostis,2017,Filme,1080p,3,True,102,49
hotel-bitcoin,Hotel Bitcoin,2024,Filme,1080p,1,True,109,56
hotel-dunsmuir,Hotel Dunsmuir,2022,Filme,1080p,1,True,110,57
hotel-hazbin-1a-temporada,Hotel Hazbin 1ª Temporada,2024,Série,1080p,0,True,121,68
hotel-hazbin-2a-temporada,Hotel Hazbin 2ª Temporada,2025,Série,1080p,0,True,121,68
housekeeping-for-beginners,Housekeeping for Beginners,2024,Filme,1080p,2,True,122,69
how-to-have-sex,How to Have Sex,2023,Filme,1080p,1,True,111,58
how-to-make-a-killing,How to Make a Killing,2025,Filme,1080p,2,True,117,64
humane,Humane,2024,Filme,1080p,3,True,102,49
hunting-jessica-brok,Hunting Jessica Brok,2025,Filme,1080p,2,True,116,63
hurry-up-tomorrow-alem-dos-holofotes,Hurry Up Tomorrow: Além dos Holofotes,2025,Filme,1080p,2,True,133,80
hypnotic-ameaca-invisivel,Hypnotic: Ameaça Invisível,2023,Filme,1080p,3,True,122,69
hercules,Hércules,1997,Filme,1080p,4,True,104,51
i-love-la-1a-temporada,I Love LA 1ª Temporada,2025,Série,1080p,0,True,118,65
i-saw-the-tv-glow,I Saw the TV Glow,2024,Filme,1080p,3,True,113,60
i-s-s,I.S.S.,2024,Filme,1080p,2,True,102,49
it-capitulo-dois,IT: Capítulo Dois,2019,Filme,1080p,2,True,113,60
ice-fall,Ice Fall,2025,Filme,1080p,2,True,104,51
ice-skater,Ice Skater,2026,Filme,1080p,2,True,106,53
identidades-em-jogo,Identidades em Jogo,2024,Filme,1080p,2,True,115,62
ilha-fantasma,Ilha Fantasma,2021,Filme,1080p,2,True,109,56
ilha-do-renascimento,Ilha do Renascimento,2024,Filme,1080p,2,True,116,63
imaculada,Imaculada,2024,Filme,1080p,3,True,105,52
imaginario-brinquedo-diabolico,Imaginário – Brinquedo Diabólico,2024,Filme,1080p,3,True,128,75
immortal,Immortal,2019,Filme,1080p,1,True,104,51
imparavel,Imparável,2024,Filme,1080p,1,True,105,52
imperfeitamente-perfeita,Imperfeitamente Perfeita,2025,Filme,1080p,2,True,120,67
impiedoso,Impiedoso,2023,Filme,1080p,2,True,105,52
implacavel,Implacável,2019,Filme,1080p,2,True,106,53
imprevisto-de-natal,Imprevisto de Natal,2021,Filme,1080p,3,True,115,62
improvisacao-perigosa,Improvisação Perigosa,2025,Filme,1080p,3,True,117,64
impulso,Impulso,2024,Filme,1080p,2,True,103,50
impuros-o-filme,Impuros: O Filme,2019,Filme,1080p,2,True,112,59
in-the-sub-for-love,In the Sub for Love,2024,Filme,1080p,2,True,115,62
incisoes-perigosas,Incisões Perigosas,2020,Filme,1080p,1,True,114,61
incontrolavel,Incontrolável,2010,Filme,1080p,2,True,109,56
indiana-jones-colecao,Indiana Jones Coleção,1981,Filme,1080p,1,True,117,64
indiana-jones-e-a-reliquia-do-destino,Indiana Jones e A Relíquia do Destino,2023,Filme,1080p,3,True,133,80
indiana-jones-e-a-ultima-cruzada,Indiana Jones e a Última Cruzada,1989,Filme,1080p,2,True,128,75
indiana-jones-e-o-templo-da-perdicao,Indiana Jones e o Templo da Perdição,1984,Filme,1080p,2,True,132,79
indomavel-1a-temporada,Indomável 1ª Temporada,2025,Série,1080p,0,True,118,65
industria-do-prazer,Indústria do Prazer,2023,Filme,1080p,3,True,115,62
inexplicavel,Inexplicável,2024,Filme,1080p,1,True,108,55
inferno,Inferno,2016,Filme,1080p,3,True,103,50
inferno-abandonado,Inferno Abandonado,2023,Filme,1080p,1,True,114,61
inferno-tropical,Inferno Tropical,2023,Filme,1080p,5,True,112,59
inferno-em-la-palma-1a-temporada,Inferno em La Palma 1ª Temporada,2024,Série,1080p,0,True,128,75
inferno-no-gelo,Inferno no Gelo,2019,Filme,1080p,2,True,111,58
inferno-no-pantano,Inferno no Pântano,2025,Filme,1080p,3,True,114,61
infestacao,Infestação,2023,Filme,1080p,3,True,106,53
infiltrada-golpe-de-vinganca,Infiltrada: Golpe de Vingança,2022,Filme,1080p,2,True,125,72
infiltrado,Infiltrado,2021,Filme,1080p,3,True,106,53
infiltrado-2,Infiltrado,2023,Filme,1080p,3,True,106,53
infiltrado-na-mafia,Infiltrado na Máfia,2023,Filme,1080p,3,True,115,62
infiltracao,Infiltração,2022,Filme,1080p,2,True,107,54
infiniti,Infiniti,2022,Série,1080p,0,True,104,51
infinito,Infinito,2021,Filme,1080p,4,True,104,51
influencer-do-mal-a-historia-de-jodi-hildebrandt,Influencer do Mal: A História de Jodi Hildebrandt,2025,Filme,1080p,2,True,145,92
infancia-roubada,Infância Roubada,2019,Filme,1080p,2,True,112,59
infancia-sombria,Infância Sombria,2025,Filme,1080p,2,True,112,59
inimigo-do-estado,Inimigo do Estado,1998,Filme,1080p,3,True,113,60
inspetor-zende,Inspetor Zende,2025,Filme,1080p,3,True,110,57
instinto-assassino,Instinto Assassino,2021,Filme,1080p,2,True,114,61
instinto-fatal,Instinto Fatal,2024,Filme,1080p,2,True,110,57
instinto-materno-2,Instinto Materno,2024,Filme,1080p,2,True,112,59
instinto-voraz,Instinto Voraz,2024,Filme,1080p,3,True,110,57
interestelar,Interestelar,2014,Filme,1080p,3,True,108,55
intocaveis,Intocáveis,2011,Filme,1080p,2,True,106,53
intruso,Intruso,2023,Filme,1080p,2,True,103,50
invasion-1a-temporada,Invasion 1ª Temporada,2021,Série,1080p,0,True,117,64
invasion-2a-temporada,Invasion 2ª Temporada,2023,Série,1080p,0,True,117,64
invasion-3a-temporada,Invasion 3ª Temporada,2025,Série,1080p,0,True,117,64
amor-enrolado-2,Amor Enrolado,2007,Filme,1080p,2,True,109,56
invasores-da-noite,Invasores da Noite,2021,Filme,1080p,1,True,114,61
invasao-de-domicilio,Invasão de Domicílio,2021,Filme,1080p,1,True,116,63
invasao-de-lua-de-mel,Invasão de Lua de Mel,2025,Filme,1080p,1,True,117,64
invasao-a-venezuela,Invasão à Venezuela,2024,Filme,1080p,4,True,115,62
invencivel,Invencível,2006,Filme,1080p,2,True,106,53
invencivel-2,Invencível,2025,Filme,1080p,2,True,106,53
invencivel-1a-temporada,Invencível 1ª Temporada,2021,Série,1080p,0,True,119,66
invencivel-2a-temporada,Invencível 2ª Temporada,2023,Série,1080p,0,True,119,66
invencivel-3a-temporada,Invencível 3ª Temporada,2025,Série,1080p,0,True,119,66
invencivel-eve-atomica,Invencível: Eve Atômica,2023,Filme,1080p,3,True,119,66
invencivel-eve-atomica-0a-temporada,Invencível: Eve Atômica 0ª Temporada,2023,Série,1080p,0,True,132,79
inverno-em-chamas,Inverno em Chamas,2023,Filme,1080p,2,True,113,60
investigando-lucy-letby,Investigando Lucy Letby,2026,Filme,1080p,2,True,119,66
invocacao-do-mal,Invocação do Mal,2013,Filme,1080p,2,True,112,59
invocacao-do-mal-2,Invocação do Mal 2,2016,Filme,1080p,1,True,114,61
invocacao-do-mal-3-a-ordem-do-demonio,Invocação do Mal 3: A Ordem do Demônio,2021,Filme,1080p,3,True,134,81
invocacao-do-mal-4-o-ultimo-ritual,Invocação do Mal 4: O Último Ritual,2025,Filme,1080p,1,True,131,78
ip-man-o-mestre-do-kung-fu,Ip Man: O Mestre do Kung Fu,2019,Filme,1080p,3,True,123,70
irma-de-neve,Irmã de Neve,2024,Filme,1080p,4,True,108,55
irmaos,Irmãos,2024,Filme,1080p,3,True,102,49
irmaos-sun-1a-temporada,Irmãos Sun 1ª Temporada,2024,Série,1080p,0,True,119,66
irmaos-de-guerra,Irmãos de Guerra,2022,Filme,1080p,3,True,112,59
irmaos-de-orfanato,Irmãos de Orfanato,2025,Filme,1080p,1,True,114,61
irmaos-de-sangue,Irmãos de Sangue,2024,Filme,1080p,1,True,112,59
irmaos-em-fuga,Irmãos em Fuga,2023,Filme,1080p,3,True,110,57
irmaos-em-tempos-de-guerra,Irmãos em Tempos de Guerra,2021,Filme,1080p,3,True,122,69
irmas-de-sorte,Irmãs de Sorte,2024,Filme,1080p,2,True,110,57
iron-within,Iron Within,2023,Filme,1080p,4,True,107,54
irracional-1a-temporada,Irracional 1ª Temporada,2024,Série,1080p,0,True,119,66
isca,Isca,2024,Filme,1080p,2,True,100,47
isolation-ward,Isolation Ward,2024,Filme,1080p,2,True,110,57
isso-ainda-esta-de-pe,Isso Ainda Está de Pé?,2025,Filme,1080p,2,True,118,65
it-feeds,It Feeds,2025,Filme,1080p,1,True,104,51
it-uma-obra-prima-do-medo,It - Uma Obra-Prima do Medo,1990,Filme,1080p,2,True,123,70
it-a-coisa,It: A Coisa,2017,Filme,1080p,2,True,107,54
it-bem-vindos-a-derry-1a-temporada,It: Bem-Vindos a Derry 1ª Temporada,2025,Série,1080p,0,True,131,78
i-ll-be-right-there,I'll Be Right There,2024,Filme,1080p,2,True,115,62
jack,Jack,1996,Filme,1080p,3,True,100,47
jack-chega-a-tempo-para-o-natal,Jack Chega A Tempo Para O Natal,2024,Filme,1080p,2,True,127,74
jack-reacher-o-ultimo-tiro,Jack Reacher: O Último Tiro,2012,Filme,1080p,4,True,123,70
jack-reacher-sem-retorno,Jack Reacher: Sem Retorno,2016,Filme,1080p,2,True,121,68
jack-a-caixa-maldita-3-a-ascensao,Jack: A Caixa Maldita 3 - A Ascensão,2024,Filme,1080p,1,True,132,79
jack-o-cacador-de-gigantes,Jack: O Caçador de Gigantes,2013,Filme,1080p,4,True,123,70
jackpot-loteria-mortal,Jackpot: Loteria Mortal!,2024,Filme,1080p,2,True,120,67
jade,Jade,1995,Filme,1080p,2,True,100,47
jade-guerreira-solitaria,Jade: Guerreira Solitária,2024,Filme,1080p,2,True,121,68
jane-austen-destruiu-minha-vida,Jane Austen Destruiu Minha Vida,2025,Filme,1080p,3,True,127,74
jane-nao-esta-bem,Jane Não Está Bem,2023,Filme,1080p,2,True,113,60
jantar-sangrento,Jantar Sangrento,2024,Filme,1080p,3,True,112,59
jardim-do-eden,Jardim do Éden,2025,Filme,1080p,1,True,110,57
jardim-dos-desejos,Jardim dos Desejos,2023,Filme,1080p,2,True,114,61
jardim-dos-girassois,Jardim dos Girassóis,2024,Filme,1080p,2,True,116,63
jason-bourne,Jason Bourne,2016,Filme,1080p,2,True,108,55
jay-kelly,Jay Kelly,2025,Filme,1080p,2,True,105,52
jentry-chau-contra-o-submundo-1a-temporada,Jentry Chau contra O Submundo 1ª Temporada,2024,Série,1080p,0,True,138,85
jerry-marge-tiram-a-sorte-grande,Jerry & Marge Tiram a Sorte Grande,2022,Filme,1080p,2,True,130,77
jester-a-morte-sorri,Jester: A Morte Sorri,2023,Filme,1080p,2,True,117,64
joan-1a-temporada,Joan 1ª Temporada,2024,Série,1080p,0,True,113,60
joe-e-a-viagem-de-carro,Joe e a Viagem de Carro,2026,Filme,1080p,1,True,119,66
joey-ella-uma-amizade-extraordinaria,Joey & Ella: Uma Amizade Extraordinária,2021,Filme,1080p,3,True,135,82
jogada-de-mestre,Jogada de Mestre,2015,Filme,1080p,4,True,112,59
jogo-assassino,Jogo Assassino,2019,Filme,1080p,2,True,110,57
jogo-bonito,Jogo Bonito,2024,Filme,1080p,1,True,107,54
jogo-justo,Jogo Justo,2023,Filme,1080p,2,True,106,53
jogo-sujo,Jogo Sujo,2025,Filme,1080p,2,True,105,52
jogo-de-assassinato,Jogo de Assassinato,2021,Filme,1080p,2,True,115,62
jogo-de-sacrificio,Jogo de Sacrifício,2023,Filme,1080p,1,True,114,61
jogo-do-destino,Jogo do Destino,2023,Filme,1080p,3,True,111,58
jogos-sombrios,Jogos Sombrios,2021,Filme,1080p,2,True,110,57
jogos-de-amor,Jogos de Amor,2024,Filme,1080p,2,True,109,56
jogos-de-caca,Jogos de Caça,2023,Filme,1080p,2,True,109,56
jogos-de-seducao,Jogos de Sedução,2025,Filme,1080p,1,True,112,59
john-candy-eu-me-amo,John Candy: Eu Me Amo,2025,Filme,1080p,2,True,117,64
john-wick-2-um-novo-dia-para-matar,John Wick 2: Um Novo Dia para Matar,2017,Filme,1080p,3,True,131,78
john-wick-3-parabellum,John Wick 3: Parabellum,2019,Filme,1080p,3,True,119,66
john-wick-4-baba-yaga,John Wick 4: Baba Yaga,2023,Filme,1080p,3,True,118,65
john-wick-de-volta-ao-jogo,John Wick: De Volta ao Jogo,2014,Filme,1080p,3,True,123,70
joika-uma-americana-no-bolshoi,Joika: Uma Americana no Bolshoi,2024,Filme,1080p,1,True,127,74
jorge-da-capadocia,Jorge da Capadócia,2024,Filme,1080p,3,True,114,61
jornada-da-vida,Jornada da Vida,2019,Filme,1080p,1,True,111,58
jornada-nas-estrelas-subalternos-1a-temporada,Jornada nas Estrelas: Subalternos 1ª Temporada,2020,Série,1080p,0,True,142,89
jornada-nas-estrelas-subalternos-2a-temporada,Jornada nas Estrelas: Subalternos 2ª Temporada,2021,Série,1080p,0,True,142,89
jornada-nas-estrelas-subalternos-3a-temporada,Jornada nas Estrelas: Subalternos 3ª Temporada,2022,Série,1080p,0,True,142,89
jornada-nas-estrelas-subalternos-4a-temporada,Jornada nas Estrelas: Subalternos 4ª Temporada,2023,Série,1080p,0,True,142,89
jornada-nas-estrelas-subalternos-5a-temporada,Jornada nas Estrelas: Subalternos 5ª Temporada,2024,Série,1080p,0,True,142,89
jovem-sheldon-young-sheldon-1a-temporada,Jovem Sheldon (Young Sheldon) 1ª Temporada,2017,Série,1080p,0,True,138,85
jovem-sheldon-young-sheldon-2a-temporada,Jovem Sheldon (Young Sheldon) 2ª Temporada,2018,Série,1080p,0,True,138,85
jovem-sheldon-young-sheldon-3a-temporada,Jovem Sheldon (Young Sheldon) 3ª Temporada,2019,Série,1080p,0,True,138,85
